JGI_id,YALI0_id,glucose_1,glucose_2,glucose_3,glycerol_1,glycerol_2,glycerol_3,oleic_acid_1,oleic_acid_2,oleic_acid_3
jgi.p|Yarli1|67416,YALI0D09251g,117.12,104.53,107.77,58.86,52.01,53.38,54.84,70.9,59.21
jgi.p|Yarli1|67417,YALI0D09273g,2879.61,2852.85,2791.02,1618.71,1595.73,1437.51,1150.56,1822.14,1607.57
jgi.p|Yarli1|67418,YALI0D09295g,3.67,2.61,4.71,6.64,6.89,8.52,3,2.96,2.71
jgi.p|Yarli1|67419,YALI0D09317g,23.69,23.64,22.99,25.2,27.28,26.93,31.89,22.45,28.27
jgi.p|Yarli1|67420,YALI0D09333g,108.49,105.51,108.86,96.96,110.25,110.66,270.74,306.19,273.15
jgi.p|Yarli1|67421,YALI0D09339g,77.67,79.16,78.14,76,99.84,81.4,264.75,272.39,240.98
jgi.p|Yarli1|67422,YALI0D09361g,820.65,848.05,761.56,456.51,555.01,530.84,783.15,1046.75,850.23
jgi.p|Yarli1|67423,YALI0D09383g,33.68,36.39,35.61,48.4,39.48,51.88,42.74,35.53,40.22
jgi.p|Yarli1|67424,YALI0D09427g,46.11,49.25,51.91,44.69,47.87,51.58,143.61,108.51,128
jgi.p|Yarli1|67425,YALI0D09449g,131.11,119.61,109.75,53.41,52.82,53.34,69.11,89.53,80.19
jgi.p|Yarli1|67426,YALI0D09471g,0,0.17,0,0.4,0.52,0.33,0.46,0.42,0
jgi.p|Yarli1|67427,YALI0D09493g,146.74,156.04,144.53,170.28,132.47,163.6,271.02,315.63,305.56
jgi.p|Yarli1|67428,YALI0D09603g,76.24,76.34,70.72,56.83,58.81,52.06,91.44,68.74,83.53
jgi.p|Yarli1|67429,YALI0D09625g,54.18,63.08,57.41,90.53,82.29,98.48,69.56,52.75,59.69
jgi.p|Yarli1|67430,YALI0D09647g,35.57,30.83,40.83,72.58,66.76,79.37,26.4,28.2,25.96
jgi.p|Yarli1|67431,YALI0D09669g,11.09,10.68,12.41,9.86,9.39,8.3,5.01,5.39,5.66
jgi.p|Yarli1|67432,YALI0D09691g,32.25,30.95,29.66,12.1,13.85,13.16,18.5,24.58,22.78
jgi.p|Yarli1|67433,YALI0D09713g,60.56,68.07,63.81,87.25,88.91,87.71,140.37,74.6,112.5
jgi.p|Yarli1|67434,YALI0D09735g,36.13,34.3,30.31,36.53,40.96,41.53,80.9,80.56,75.67
jgi.p|Yarli1|67435,YALI0D09757g,92.61,91.61,96.98,110.68,116.72,112.95,187.55,127.41,147.2
jgi.p|Yarli1|67436,YALI0D09779g,88.52,88.57,91.65,78.74,83.37,78.01,53.89,61.32,60.4
jgi.p|Yarli1|67437,YALI0D09801g,34.7,30.53,36.37,37.13,41.55,46.32,33.36,31.45,32.33
jgi.p|Yarli1|67438,YALI0D09823g,20.31,22.27,19.29,23.61,26.4,26.42,36.4,27.91,30.69
jgi.p|Yarli1|67439,YALI0D09845g,135.89,146.62,136.24,132.86,129.18,125.62,91.86,96.62,88.9
jgi.p|Yarli1|67440,YALI0D09867g,45.82,42.28,52.27,73.38,77.34,81.1,43.25,34.24,39.11
jgi.p|Yarli1|67441,YALI0D09889g,1128.7,1178.82,1336.48,1950.02,2749.8,2551.52,4886.73,3388.88,4397.89
jgi.p|Yarli1|67442,YALI0D09911g,38.79,40.11,44.74,28.08,25.26,25.77,34.89,36.81,34.55
jgi.p|Yarli1|67443,YALI0D09933g,13.26,21.08,20.3,31.9,49.7,29.48,73.9,87.68,84.98
jgi.p|Yarli1|67444,YALI0D09955g,13.86,12.68,15.69,8.3,6.16,8.04,7.24,8.02,7.58
jgi.p|Yarli1|67445,YALI0D09977g,115.64,120.79,125.28,185.91,191.12,191.22,220.02,123.32,191.26
jgi.p|Yarli1|67446,YALI0D09999g,25.71,24.44,26.03,26.11,22.44,27.38,19.16,18.9,21.91
jgi.p|Yarli1|67447,YALI0D10021g,0.2,0.24,0.24,1.29,0.24,1.22,3.55,5.35,4.96
jgi.p|Yarli1|67448,YALI0D10043g,467.84,342.34,718.3,619.86,567.07,712.76,167.27,215.61,187.79
jgi.p|Yarli1|67449,YALI0D10065g,308.5,283.11,285.5,264.04,219.76,214.36,178.74,231.06,230.24
jgi.p|Yarli1|67450,YALI0D10087g,18.48,17.57,20.05,18.77,14.08,17.4,13.3,13.76,11.12
jgi.p|Yarli1|67451,YALI0D10104g,18.52,14.97,18.06,19.66,16.73,18.29,11.3,10.94,11.33
jgi.p|Yarli1|67452,YALI0D10109g,23.26,21.83,24.99,46.82,53.07,52.89,39.52,44.88,38.21
jgi.p|Yarli1|67453,YALI0D10131g,67.36,72.17,74.29,210.93,204.43,204.98,284.22,321.08,283.6
jgi.p|Yarli1|67454,YALI0D10153g,9.59,6.63,11.2,13.83,12.53,17.15,13.58,10.96,9.16
jgi.p|Yarli1|67455,YALI0D10175g,23.61,16.88,34,48.46,46.64,71.23,101.25,93.57,100.5
jgi.p|Yarli1|67456,YALI0D10234g,23.11,17.73,24.87,26.89,23.92,29.34,27.16,41.9,33.78
jgi.p|Yarli1|67457,YALI0D10263g,2452.09,2308.95,2297.71,2151.59,1966.6,1972.49,1100.89,1496.27,1363.96
jgi.p|Yarli1|67458,YALI0D10274g,270.16,211.07,249.53,233.22,234.74,211.8,140.94,148.4,160.38
jgi.p|Yarli1|67459,YALI0D10285g,22.14,19.27,18.75,19.77,23.36,20.65,12.49,13,14.47
jgi.p|Yarli1|67460,YALI0D10307g,22.68,18.05,26.31,37.49,29.45,36.61,25.28,21.98,28.06
jgi.p|Yarli1|67461,YALI0D10329g,12.6,8.66,10.07,8.55,4.91,6.84,6.49,10.02,8.75
jgi.p|Yarli1|67462,YALI0D10417g,159.79,145.63,169.53,117.35,116.29,139.62,65.71,100.53,73.75
jgi.p|Yarli1|67463,YALI0D10461g,54.43,52.29,59.27,50.51,41.74,57.12,55.86,67.28,66.29
jgi.p|Yarli1|67464,YALI0D10483g,49.1,48.74,47.4,31.76,35.12,31.01,30.13,45.87,37.21
jgi.p|Yarli1|67465,YALI0D10505g,55.93,49.17,45.25,28.3,21.6,27.67,27.68,34.29,32.21
jgi.p|Yarli1|67466,YALI0D10527g,0,0,0,0,0,0,0,0,0
jgi.p|Yarli1|67467,YALI0D10549g,12.3,13.48,13.81,38.01,31.79,41.36,18.2,12.99,16.11
jgi.p|Yarli1|67468,YALI0D10571g,245.27,233.91,235.13,202.85,182.59,194.95,173.09,146.08,155.85
jgi.p|Yarli1|67469,YALI0D10593g,386.08,415.71,391.59,540.33,515.1,500.98,330.13,322.15,331.89
jgi.p|Yarli1|67470,YALI0D10615g,8.25,8.7,10.79,13.41,13.9,18.37,6.02,7.94,4.31
jgi.p|Yarli1|67471,YALI0D10659g,156.02,154.96,160.26,147.85,142.92,154.71,130.3,107.72,132.67
jgi.p|Yarli1|67472,YALI0D10681g,2.41,2.77,3.09,3.37,1.92,2.31,3.38,2.7,1.95
jgi.p|Yarli1|67473,YALI0D10703g,0,0.44,0.44,0.35,0,0.57,0,0.54,0.69
jgi.p|Yarli1|67474,YALI0D10725g,306.59,309.29,355.86,467.56,376.64,470.46,1000.08,989.41,1154.18
jgi.p|Yarli1|67475,YALI0D10747g,69.84,63.27,76.59,75.71,79.19,67.1,60.95,105.44,59.29
jgi.p|Yarli1|67476,YALI0D10769g,44.42,42.9,40.97,38.95,38.69,42.83,35.7,43.69,41.61
jgi.p|Yarli1|67477,YALI0D10791g,31.86,39.45,39.47,83.75,80.6,108.08,83.39,58.56,76.64
jgi.p|Yarli1|67478,YALI0D10813g,127.5,148.56,173.38,283.02,296.23,317.61,264.71,252.32,268.74
jgi.p|Yarli1|67479,YALI0D10835g,448.62,447.63,461.05,255.99,235.79,241.43,221.39,209.76,199.83
jgi.p|Yarli1|67480,YALI0D10857g,14.13,14.03,13.99,18.09,24.31,20.12,16.97,10.69,15.12
jgi.p|Yarli1|67481,YALI0D10879g,29.78,27.06,26.88,49.89,49.71,47.31,21.64,19.12,19.54
jgi.p|Yarli1|67482,YALI0D10901g,20.02,19.3,21.72,35.73,39.65,49.51,16.46,18.8,22.62
jgi.p|Yarli1|67483,YALI0D10923g,44.82,55.53,53.46,39.91,44.01,46.43,37.01,26.28,32.92
jgi.p|Yarli1|67484,YALI0D10945g,1.03,0.82,1.72,6.55,8.15,17.78,11.98,7.96,13.41
jgi.p|Yarli1|67485,YALI0D10967g,2.27,2.22,3.33,5.6,5.26,7.49,2.95,1.8,1.98
jgi.p|Yarli1|67486,YALI0D10989g,40.43,34.85,37.22,18.24,13.73,13.98,14.7,17.18,15.17
jgi.p|Yarli1|67487,YALI0D11000g,70,63.63,65.02,54.15,51.46,54.82,41.41,49.93,49.83
jgi.p|Yarli1|67488,YALI0D11022g,68.18,62.37,76.13,98.34,117.08,121.92,90.76,93.85,84.69
jgi.p|Yarli1|67489,YALI0D11044g,13.47,11.15,17.18,9.89,12.44,12.33,7.68,7.46,9.31
jgi.p|Yarli1|67490,YALI0D11066g,86.77,80.2,81.45,101.87,103.78,96.31,66.53,52.51,58.51
jgi.p|Yarli1|67491,YALI0D11088g,9.13,9.18,9.72,13.35,16.97,16.26,10.38,11.03,10.82
jgi.p|Yarli1|67492,YALI0D11110g,117.34,111.63,101.24,120.45,118.84,105.61,57.92,61.52,62.07
jgi.p|Yarli1|67493,YALI0D11125g,106.19,102.6,101.7,103.08,88.51,101.87,73.87,76.73,76.1
jgi.p|Yarli1|67494,YALI0D11132g,26.13,32.35,28.42,67.5,84.06,82.03,90.48,31.51,68.47
jgi.p|Yarli1|67495,YALI0D11176g,382.04,416.09,321.43,252.78,171.38,163.77,108.41,177.7,122.64
jgi.p|Yarli1|67496,YALI0D11198g,34.61,32.45,34.09,42.78,38.17,42.46,36.76,26.81,33.15
jgi.p|Yarli1|67497,YALI0D11220g,113.5,128.84,112.39,133.61,168.17,145.5,106.2,84.26,87.62
jgi.p|Yarli1|67498,YALI0D11242g,65.87,61,56.85,30.73,25.86,26.87,39.2,46.84,42.13
jgi.p|Yarli1|67499,YALI0D11264g,108.65,105.09,110.28,104.18,100.95,100.1,121.81,110.8,126.54
jgi.p|Yarli1|67500,YALI0D11286g,0,0.4,0.3,11.7,16.78,19.08,46.27,11.35,33.02
jgi.p|Yarli1|67501,YALI0D11308g,31.41,38.98,37.49,70.75,74.76,81.19,65.33,63.55,66.78
jgi.p|Yarli1|67502,YALI0D11330g,414.62,437.37,424.91,536.79,543.19,533.05,420.94,333.98,396.73
jgi.p|Yarli1|67503,YALI0D11352g,26.98,20.93,26.81,25.5,21.77,24.46,21.84,22,24.3
jgi.p|Yarli1|67504,YALI0D11374g,268.3,280.29,278.23,166.78,214.55,177.26,156.74,191.93,159.2
jgi.p|Yarli1|67505,YALI0D11396g,28.71,38.44,30.58,27,22.22,26.74,25.2,28.39,26.84
jgi.p|Yarli1|67506,YALI0D11418g,115.83,120.03,128.73,170.22,176.76,176.3,194.73,115.97,156.95
jgi.p|Yarli1|67507,YALI0D11440g,8.72,8.47,11.21,15.58,14.32,16.19,12.06,11.19,13.8
jgi.p|Yarli1|67508,YALI0D11462g,99.12,100.94,96.9,64.89,54.42,57.91,56.96,67.94,61.98
jgi.p|Yarli1|67509,YALI0D11484g,14.89,15.69,11.03,17.05,22.22,21.2,15.35,19.1,16.38
jgi.p|Yarli1|67510,YALI0D11506g,14.8,13.42,13.49,10.7,10.58,9.29,8.2,7.62,7.34
jgi.p|Yarli1|67511,YALI0D11528g,16.13,11.23,15.34,17.71,15.82,20.72,8.41,8.14,6.95
jgi.p|Yarli1|67512,YALI0D11572g,318.87,267.54,321.72,253.85,287.3,231.86,240.82,280.49,285.25
jgi.p|Yarli1|67513,YALI0D11594g,14.18,11.55,11.32,14.16,15.03,17.11,13.41,8.63,12.33
jgi.p|Yarli1|67514,YALI0D11616g,19.82,17.16,19.22,25.81,23.29,26.7,17.9,20.13,19.68
jgi.p|Yarli1|67515,YALI0D11627g,137.03,142.89,153.8,149.04,129.19,133.45,109.52,119.34,119.87
jgi.p|Yarli1|67516,YALI0D11638g,0,0,0,0.28,0,0,0.32,0,0
jgi.p|Yarli1|67517,YALI0D11660g,34.07,36.98,43.04,32.94,29.65,29.59,39.91,32.62,36.28
jgi.p|Yarli1|67518,YALI0D11682g,15.19,10.85,12.64,16.39,14.32,16.17,10.95,11.8,12.59
jgi.p|Yarli1|67519,YALI0D11704g,113.22,119.74,99.76,119.52,95.25,97.76,52.5,64.65,53.32
jgi.p|Yarli1|67520,YALI0D11726g,32.64,30.15,32.42,28.62,31.06,28.67,18.8,21.59,18.71
jgi.p|Yarli1|67521,YALI0D11748g,41.17,35.06,43.26,37.97,34.89,32.76,39.32,33.66,42.28
jgi.p|Yarli1|67522,YALI0D11770g,117.39,128.14,120.25,205.15,202.18,212.13,197.06,119.62,167.5
jgi.p|Yarli1|67523,YALI0D11792g,35.45,36.03,37.14,25.61,23.16,22.99,26.55,30.51,26.64
jgi.p|Yarli1|67524,YALI0D11814g,415.66,397.03,411.53,454.07,454.24,495.63,425.97,463.54,481.72
jgi.p|Yarli1|67525,YALI0D11836g,30.76,25.41,28.41,33.37,30.86,29.05,23.77,25.6,23.94
jgi.p|Yarli1|67526,YALI0D11858g,17.92,18.03,20.21,50.29,46.65,56.04,94.81,108.94,94.18
jgi.p|Yarli1|67527,YALI0D11880g,38.25,35.56,34.5,26.84,28.29,24.74,22.09,19.94,18.13
jgi.p|Yarli1|67528,YALI0D11924g,9.09,7.54,14.1,12.23,10.72,13.96,8.39,12.09,10.91
jgi.p|Yarli1|67529,YALI0D11968g,21.46,24.21,26.04,45.78,46.06,48.78,32.54,19.58,28.62
jgi.p|Yarli1|67530,YALI0D11990g,24.16,22.28,23.53,16.65,17.05,16.81,18.43,15.78,16.14
jgi.p|Yarli1|67531,YALI0D12012g,122.7,116.76,115.42,55.2,60.11,49.89,76.45,89.03,83.9
jgi.p|Yarli1|67532,YALI0D12056g,405.19,416.42,414.99,345.15,393.67,344.29,284.54,464.45,349.44
jgi.p|Yarli1|67533,YALI0D12078g,72.85,121.75,120,267.81,306.18,352.38,247.98,229.5,226.33
jgi.p|Yarli1|67534,YALI0D12100g,5.36,4.07,10.43,5.3,3.2,5.6,2.15,0.72,1.89
jgi.p|Yarli1|67535,YALI0D12122g,590,638.01,622.33,526.61,483.1,503.34,210.59,213.63,223.91
jgi.p|Yarli1|67536,YALI0D12144g,137.4,141.28,134.79,141.76,143.13,132.23,101.74,82.68,90.86
jgi.p|Yarli1|67537,YALI0D12166g,9.02,7.48,8.16,8.66,9.71,10.43,16.47,10.66,15.06
jgi.p|Yarli1|67538,YALI0D12188g,5.73,6.71,7.07,3.9,2.81,3.79,3.62,3.59,3.93
jgi.p|Yarli1|67539,YALI0D12210g,117.98,114.92,111.54,72.69,71.1,60.3,76.48,87.4,82.09
jgi.p|Yarli1|67540,YALI0D12232g,16.91,18.14,17.19,19.05,23.44,22.42,11.56,12.11,10.73
jgi.p|Yarli1|67541,YALI0D12254g,208.38,192.96,224.94,237.03,177.33,227.74,177.29,183.53,192.04
jgi.p|Yarli1|67542,YALI0D12276g,92.62,79.4,91.46,76.26,72.63,74.75,70.49,69.67,78.71
jgi.p|Yarli1|67543,YALI0D12320g,135.42,147.38,136.87,90.26,94.32,83.11,75.49,90,65.72
jgi.p|Yarli1|67544,YALI0D12342g,28.54,28.19,33.69,26.6,22.77,25.4,16.4,21.47,20.79
jgi.p|Yarli1|67545,YALI0D12364g,18.29,18.05,18.63,29.78,32.62,34.86,24.38,26.44,25.52
jgi.p|Yarli1|67546,YALI0D12386g,38.37,40.47,38.8,41.6,57.67,53.19,110.31,62.66,98.28
jgi.p|Yarli1|67547,YALI0D12400g,502.7,528.33,576.58,577.48,624.31,598.06,561.63,514.81,540.67
jgi.p|Yarli1|67548,YALI0D12408g,133.01,157.46,175.34,226.69,235.03,268.41,2963.51,3745.41,3563.75
jgi.p|Yarli1|67549,YALI0D12430g,30.36,29.1,26.56,24.03,28.8,25.97,19,20.47,17.2
jgi.p|Yarli1|67550,YALI0D12452g,42.33,41.08,44.94,42.93,43.82,40.27,52.98,36.27,49.27
jgi.p|Yarli1|67551,YALI0D12474g,70.8,73.36,76.55,77.14,95.71,80.62,118.26,71.12,107.86
jgi.p|Yarli1|67552,YALI0D12496g,19.84,22.47,21.24,17.7,18.35,17.93,30.08,31.43,29.48
jgi.p|Yarli1|67553,YALI0D12518g,83.72,88.86,86.55,112.76,110.81,111.73,89.19,71.21,79.14
jgi.p|Yarli1|67554,YALI0D12540g,8.33,9.57,8.95,9.46,9.58,10.48,15.15,16.88,14.87
jgi.p|Yarli1|67555,YALI0D12562g,6.53,5.9,6.99,6.13,8.21,7.96,9.78,10.68,10.05
jgi.p|Yarli1|67556,YALI0D12584g,817.97,912.33,906,930.71,951.49,924.34,1066.51,1199.88,1047.78
jgi.p|Yarli1|67557,YALI0D12606g,182.89,191.5,173.43,137.6,133.26,120.13,81.38,97.97,85.36
jgi.p|Yarli1|67558,YALI0D12628g,44.89,39.2,40.95,74.23,82.71,71.59,47.46,59.94,46.11
jgi.p|Yarli1|67559,YALI0D12661g,13.1,14.59,14.37,37.29,34.82,40.9,21.97,21.83,16.97
jgi.p|Yarli1|67560,YALI0D12683g,19.08,17.18,15.21,13.12,11.02,14.78,12.03,12.79,14.92
jgi.p|Yarli1|67561,YALI0D12705g,12.48,9.12,9.99,18.82,17.78,20.48,6.98,6.9,7.37
jgi.p|Yarli1|67562,YALI0D12727g,17.47,16.79,14.84,16.2,13.83,17.09,10.35,8.97,10.81
jgi.p|Yarli1|67563,YALI0D12749g,74.16,75.25,76.1,92.09,92.81,101.4,89.1,66.55,83.99
jgi.p|Yarli1|67564,YALI0D12771g,131.53,130.39,135.37,96.84,103.3,79.52,64.55,86.42,65.24
jgi.p|Yarli1|67565,YALI0D12793g,99.44,116.91,120.81,127.71,122.34,94.53,103.47,138.85,90.99
jgi.p|Yarli1|67566,YALI0D12815g,85.04,69.78,85.33,60.2,66.38,53.69,42.2,53.5,46.58
jgi.p|Yarli1|67567,YALI0D12837g,36.97,32.66,33.5,31.46,26.32,28.57,14.27,21.65,17.87
jgi.p|Yarli1|67568,YALI0D12859g,45.48,44.79,49.03,53.84,50.66,47.04,25.44,23.34,23.38
jgi.p|Yarli1|67569,YALI0D12881g,11.62,13.78,16.54,19.65,17.05,23.59,15.92,9.59,13.69
jgi.p|Yarli1|67570,YALI0D12903g,3594.32,3559.45,3242.2,3222.67,3114.47,2936.87,1712.16,2111.39,1931.59
jgi.p|Yarli1|67571,YALI0D12925g,22.95,20.05,18.21,18.69,17.67,21.35,17.49,19.59,18.43
jgi.p|Yarli1|67572,YALI0D12947g,0.13,0,0,0.12,0,0.61,0.56,0.13,0.37
jgi.p|Yarli1|67573,YALI0D12969g,11.74,12.88,11.55,22.93,21.99,24.55,17.56,16.52,13.48
jgi.p|Yarli1|67574,YALI0D13024g,20.81,20.07,28.16,80.43,87.3,109.07,87.31,52.49,77.55
jgi.p|Yarli1|67575,YALI0D13046g,43.37,49.84,48.1,74.82,75.29,78.82,80.73,39.18,67.78
jgi.p|Yarli1|67576,YALI0D13068g,165.77,152.19,139.11,62.94,55.17,65.77,99.73,146.76,128.42
jgi.p|Yarli1|67577,YALI0D13090g,64.94,78.97,76.8,82.03,93.31,90.75,37.24,27.93,33.61
jgi.p|Yarli1|67578,YALI0D13104g,3548.3,3139.95,3575.52,3311.9,2920.63,2755.31,1754.73,2294.71,2104.12
jgi.p|Yarli1|67579,YALI0D13112g,448.29,426.11,441.94,471.85,421.05,396.5,295.41,211.99,293.45
jgi.p|Yarli1|67580,YALI0D13134g,75.25,83.92,89.24,115.58,120.58,113.88,80.31,70.03,85.99
jgi.p|Yarli1|67581,YALI0D13156g,24.81,27.32,22.86,31.52,35.92,34.14,44.34,51.92,43.02
jgi.p|Yarli1|67582,YALI0D13178g,24.34,22.75,23.92,35,30.88,37.49,18.75,14.99,19.07
jgi.p|Yarli1|67583,YALI0D13200g,0,0,0,0,0,0,5.1,1.43,6.9
jgi.p|Yarli1|67584,YALI0D13255g,0,0,0.17,0,0,0,0,0,0
jgi.p|Yarli1|67585,YALI0D13266g,0.32,0.26,0.51,0.3,0.13,0.25,0.46,0.1,0.6
jgi.p|Yarli1|67586,YALI0D13288g,0,1.04,0.31,1.47,0.63,0.81,2.22,0.76,1.22
jgi.p|Yarli1|67587,YALI0D13442g,98.97,116.16,103.04,163.86,158.87,158.23,168.14,132.51,143.87
jgi.p|Yarli1|67588,YALI0D13464g,72.25,71.59,67.82,33.3,26.27,27.27,47.95,53.31,45.61
jgi.p|Yarli1|67589,YALI0D13486g,108.09,111.45,93.76,71.79,59.37,56.26,63.95,80.3,75.86
jgi.p|Yarli1|67590,YALI0D13508g,89.86,87.76,84.85,91.16,73.34,74.01,46.69,52.39,57.13
jgi.p|Yarli1|67591,YALI0D13530g,0.14,0,0.17,0.66,0.17,0.43,0.45,0.14,0
jgi.p|Yarli1|67592,YALI0D13552g,34.54,37.83,37.1,39.43,45.62,44.51,36.38,38.19,42.4
jgi.p|Yarli1|67593,YALI0D13574g,35.33,34.31,41.07,17.2,14.9,15.25,5.18,6.6,8.47
jgi.p|Yarli1|67594,YALI0D13596g,336.06,355.76,332.26,370.66,380.73,353.02,197.16,193.19,188.87
jgi.p|Yarli1|67595,YALI0D13618g,0.81,0.96,0.76,0.76,1.11,1.52,0.92,0.5,0.48
jgi.p|Yarli1|67596,YALI0D13640g,25.95,27.64,25.42,33.65,32.66,38.92,77.74,43.78,66.02
jgi.p|Yarli1|67597,YALI0D13662g,11.86,10.02,11.15,8,7.32,10.05,28.42,14.16,20.45
jgi.p|Yarli1|67598,YALI0D13684g,35.18,38.16,39.91,35.17,38.84,32.82,46.94,39.94,34.06
jgi.p|Yarli1|67599,YALI0D13706g,100.05,110.08,92.63,146.19,148.73,155.37,197.19,159,191.35
jgi.p|Yarli1|67600,YALI0D13728g,3190.2,3002.59,3061.4,2609.62,2183.51,2230.68,1266.43,2002.53,1786.42
jgi.p|Yarli1|67601,YALI0D13750g,51.19,50.15,51.15,44.03,39.64,41.24,27.38,33.74,30.46
jgi.p|Yarli1|67602,YALI0D13772g,7.57,5.99,8.28,8.93,9.47,15.54,22.81,16.74,22.8
jgi.p|Yarli1|67603,YALI0D13794g,2203.08,1807.13,1910.84,2036.21,1825.86,1810.08,960.09,1334.93,1312.69
jgi.p|Yarli1|67604,YALI0D13838g,107.93,110.79,108.45,135.12,130.7,128.77,94.25,124.18,93.72
jgi.p|Yarli1|67605,YALI0D13860g,69.12,70.2,68.67,86.74,79.27,83.35,46.94,45.8,45.5
jgi.p|Yarli1|67606,YALI0D13882g,2367.55,2193.22,2157.5,1868.38,1748.8,1740.82,1196.39,1554.9,1449.85
jgi.p|Yarli1|67607,YALI0D13904g,28.28,28.32,28.12,20.83,17.49,17.95,24.04,32.98,22.28
jgi.p|Yarli1|67608,YALI0D13948g,58.26,56.43,55.16,46.52,40.13,43.87,37.81,42.68,35.36
jgi.p|Yarli1|67609,YALI0D13970g,0.11,0.08,0.25,1,1.28,1.81,0,0.1,0
jgi.p|Yarli1|67610,YALI0D13992g,6.96,6.02,6.63,4.05,3.2,3.79,4.83,3.89,4.08
jgi.p|Yarli1|67611,YALI0D14058g,121.52,152.35,150.47,190.62,223.28,193.14,258.62,165.68,205.5
jgi.p|Yarli1|67612,YALI0D14080g,61.51,61.53,57.22,36.65,32.62,35.56,52.99,67.99,58.15
jgi.p|Yarli1|67613,YALI0D14102g,88.91,88.13,89.9,96.76,87.13,99.07,52.78,53.41,59.75
jgi.p|Yarli1|67614,YALI0D14300g,0.28,0,0,1.31,0.33,0.54,0.89,0,0.65
jgi.p|Yarli1|67615,YALI0D14322g,138.21,144.13,146.09,175.07,222.36,167.35,206.27,248.01,194.06
jgi.p|Yarli1|67616,YALI0D14344g,142.96,130.31,131.56,205.13,205.32,201.52,158.04,144.03,150.14
jgi.p|Yarli1|67617,YALI0D14366g,4.41,5.35,5.75,3.56,2.81,6.55,11,9.05,9.13
jgi.p|Yarli1|67618,YALI0D14388g,17.99,22.2,25.85,29.37,23.98,32.87,23.37,18.57,20.8
jgi.p|Yarli1|67619,YALI0D14410g,47.33,46.77,53.63,60.41,60.59,68.3,45.31,38.29,39.84
jgi.p|Yarli1|67620,YALI0D14432g,124.23,143.39,118.55,130.97,114.15,134.35,91.56,88.86,95.28
jgi.p|Yarli1|67621,YALI0D14454g,22.26,22.9,23.55,46.86,42.25,46.73,28,17.1,16.32
jgi.p|Yarli1|67622,YALI0D14476g,18.59,21.67,24.29,38.99,45.85,41.5,39.81,53.74,42.13
jgi.p|Yarli1|67623,YALI0D14498g,33.87,34.15,28.08,45.46,53.27,48.18,23.85,16.52,18.18
jgi.p|Yarli1|67624,YALI0D14520g,30.48,27.58,25.85,18.38,21.22,23.61,30.2,36.82,28.36
jgi.p|Yarli1|67625,YALI0D14542g,54.83,53.8,53.71,55.07,59.15,61.02,61.41,68.55,54.23
jgi.p|Yarli1|67626,YALI0D14564g,128.34,132.77,134.45,138.62,125.87,137.57,249.11,176.93,248.48
jgi.p|Yarli1|67627,YALI0D14586g,112.84,119.79,121.6,138.08,124.17,93.06,112.14,144.44,121.8
jgi.p|Yarli1|67628,YALI0D14608g,147.34,202.08,191.46,228.3,236.85,230.44,229.5,182.27,202.45
jgi.p|Yarli1|67629,YALI0D14630g,224.67,236.47,220.42,231.2,235.29,245.01,232.45,211.23,212.01
jgi.p|Yarli1|67630,YALI0D14652g,70.68,67.45,65.78,78.85,78.67,73.89,46.99,42.93,46.31
jgi.p|Yarli1|67631,YALI0D14674g,0.34,0.94,0.6,0.95,0.61,0.78,2.15,1.47,1.26
jgi.p|Yarli1|67632,YALI0D14740g,16.29,11.95,14.92,10.31,10.01,11.35,7.68,8.73,7.83
jgi.p|Yarli1|67633,YALI0D14762g,137.48,131.69,135.01,131.12,172.26,145.84,130.61,121.77,132
jgi.p|Yarli1|67634,YALI0D14784g,56.63,57.95,55.54,78.76,93.78,94.99,140.93,89.82,113.98
jgi.p|Yarli1|67635,YALI0D14850g,323.58,289.96,355.92,305.28,297.54,310.11,307.09,277.89,339.52
jgi.p|Yarli1|67636,YALI0D14872g,21.27,18.82,25.42,6.43,6.08,6.81,8.57,4.9,6.62
jgi.p|Yarli1|67637,YALI0D14894g,97.6,94.75,94.73,124.59,103.39,104.18,75.5,83.65,77.04
jgi.p|Yarli1|67638,YALI0D14916g,24.43,25.53,23.97,27.09,26.32,27.67,19.68,16.86,18.95
jgi.p|Yarli1|67639,YALI0D14982g,42.28,49.46,48.16,40.44,44.5,42.3,39.26,31.85,35.05
jgi.p|Yarli1|67640,YALI0D15004g,17.69,16.74,16.84,19.05,16.72,18.76,13.67,13.34,14.39
jgi.p|Yarli1|67641,YALI0D15026g,1.42,1.12,1.16,1.74,1.91,1.43,22.34,12.13,19.32
jgi.p|Yarli1|67642,YALI0D15048g,13.91,14.16,14.5,14.6,12.42,16.3,9.33,9.67,11.72
jgi.p|Yarli1|67643,YALI0D15070g,0,0,0.3,0,0,0,0.79,0.48,0
jgi.p|Yarli1|67644,YALI0D15092g,3.69,6.56,7.11,15.05,9.91,16.29,51.5,44.82,44.86
jgi.p|Yarli1|67645,YALI0D15114g,30.67,34.71,35.06,63.08,72.67,72.28,107.77,62.38,96.23
jgi.p|Yarli1|67646,YALI0D15136g,11.63,9.19,9.19,20.01,17.44,16.49,16.96,13.77,15.74
jgi.p|Yarli1|67647,YALI0D15158g,11.44,17.52,13.76,26.29,37.48,35.89,183.93,63.32,136.5
jgi.p|Yarli1|67648,YALI0D15180g,0,0,0,0,0,0,0,0,0
